account_id,customer_id,account_type,account_number,ifsc_routing_code,currency,current_balance,available_balance,credit_limit,interest_rate_pct,account_status,opened_date,last_transaction_date,overdraft_allowed,joint_account,bank_name,branch_code
ACC0009541,CUST001688,SAVINGS,3642515620,BANK7148,INR,7136.08,6149.49,,1.28,CLOSED,2024-08-18,2025-01-24,False,False,HDFC Bank,BR552
ACC0009542,CUST004345,INVESTMENT,6980068684,BANK1728,INR,4772.93,4136.19,,,ACTIVE,2020-09-30,2025-12-30,True,True,Chase,BR318
ACC0009543,CUST009102,CREDIT,1373663845,BANK8472,INR,37571.27,33875.93,82919.13,,ACTIVE,2019-09-21,2020-04-19,True,False,Axis Bank,BR803
ACC0009544,CUST000240,CHECKING,5642388765,BANK5183,USD,0.0,0.0,,,ACTIVE,2018-04-14,2022-06-25,True,False,Bank of America,BR842
ACC0009545,CUST005933,FIXED_DEPOSIT,5623903671,BANK7005,INR,16607.72,15931.9,,0.81,ACTIVE,2011-02-25,2013-04-13,False,False,Chase,BR714
ACC0009546,CUST002083,SAVINGS,8056270617,BANK6708,USD,9320.59,9109.97,,3.06,FROZEN,2014-03-09,2017-04-27,True,False,Wells Fargo,BR154
ACC0009547,CUST006463,CREDIT,5304220556,BANK2611,USD,37997.42,35331.48,127513.95,,ACTIVE,2018-01-30,2021-08-17,True,False,Bank of America,BR156
ACC0009548,CUST004744,FIXED_DEPOSIT,8405219638,BANK5658,USD,3873.71,3432.04,,1.7,ACTIVE,2024-04-04,2025-04-23,True,False,Wells Fargo,BR994
ACC0009549,CUST000543,SAVINGS,9694967322,BANK3177,USD,52639.48,51472.26,,3.4,ACTIVE,2010-04-07,2015-02-07,False,False,Wells Fargo,BR224
ACC0009550,CUST005708,FIXED_DEPOSIT,4337763842,BANK4618,EUR,11446.23,10948.57,,2.24,ACTIVE,2020-11-19,2021-09-20,False,False,ICICI Bank,BR605
ACC0009551,CUST008124,SAVINGS,9683941338,BANK6838,GBP,22284.08,19096.31,,0.72,FROZEN,2019-01-30,2024-11-15,True,False,Chase,BR660
ACC0009552,CUST003464,CHECKING,9704055628,BANK6685,USD,0.0,0.0,,,ACTIVE,2017-02-10,2022-01-07,True,False,Wells Fargo,BR357
ACC0009553,CUST008448,FIXED_DEPOSIT,7686135256,BANK5317,GBP,0.0,0.0,,2.95,ACTIVE,2011-07-14,2016-09-10,True,False,Chase,BR763
ACC0009554,CUST001004,SAVINGS,5437612027,BANK5553,USD,14217.04,12874.1,,4.17,ACTIVE,2025-08-28,2025-11-14,False,False,Chase,BR613
ACC0009555,CUST006642,CREDIT,4364689084,BANK1639,USD,3888.7,3489.53,11553.3,,ACTIVE,2017-10-31,2021-06-29,True,False,Citibank,BR506
ACC0009556,CUST008421,CREDIT,7968855931,BANK8627,EUR,11203.61,10075.4,35122.4,,ACTIVE,2025-11-07,2026-04-14,False,False,HDFC Bank,BR349
ACC0009557,CUST009627,FIXED_DEPOSIT,7528506695,BANK7021,GBP,3306.96,3273.08,,4.13,CLOSED,2024-07-14,2026-02-10,False,False,Bank of America,BR861
ACC0009558,CUST000032,CHECKING,9391050013,BANK5012,EUR,32744.72,31355.34,,,ACTIVE,2023-12-29,2025-08-07,True,False,HDFC Bank,BR202
ACC0009559,CUST004314,CREDIT,8623113088,BANK7825,USD,14842.73,12824.1,55704.3,,FROZEN,2017-10-30,2019-04-16,True,False,HDFC Bank,BR611
ACC0009560,CUST005401,INVESTMENT,9609839319,BANK7635,USD,0.0,0.0,,,FROZEN,2024-06-22,2026-02-18,False,False,ICICI Bank,BR635
ACC0009561,CUST004386,FIXED_DEPOSIT,8662826132,BANK3348,USD,36813.44,35753.56,,4.28,FROZEN,2025-10-27,2026-01-15,False,False,Bank of America,BR491
ACC0009562,CUST005320,FIXED_DEPOSIT,3712735182,BANK6909,USD,0.0,0.0,,1.91,ACTIVE,2018-10-05,2025-06-13,False,False,Bank of America,BR139
ACC0009563,CUST009184,CREDIT,9962110987,BANK3460,USD,36269.51,35626.5,90047.45,,ACTIVE,2018-09-24,2024-04-13,True,False,Bank of America,BR216
ACC0009564,CUST004560,INVESTMENT,6588637029,BANK8987,USD,0.0,0.0,,,ACTIVE,2025-09-09,2025-12-24,True,False,Chase,BR901
ACC0009565,CUST002306,CHECKING,6278234768,BANK2223,EUR,11277.7,9726.24,,,CLOSED,2021-08-17,2022-05-04,True,False,Bank of America,BR950
ACC0009566,CUST000988,FIXED_DEPOSIT,5594786417,BANK5183,USD,26713.76,26568.18,,1.58,ACTIVE,2021-10-27,2023-05-28,True,False,HDFC Bank,BR944
ACC0009567,CUST001274,INVESTMENT,7129573115,BANK7530,GBP,12383.63,11341.28,,,FROZEN,2022-11-26,2026-03-11,True,False,HDFC Bank,BR946
ACC0009568,CUST009978,INVESTMENT,5156478672,BANK2510,USD,32130.34,30264.11,,,ACTIVE,2023-09-12,2025-01-16,True,False,Axis Bank,BR269
ACC0009569,CUST008482,CHECKING,1703659126,BANK5098,EUR,17985.52,15991.83,,,ACTIVE,2025-02-20,2025-05-05,True,False,Chase,BR470
ACC0009570,CUST004040,CREDIT,2619340564,BANK4585,USD,0.0,0.0,0.0,,ACTIVE,2023-08-28,2025-01-13,False,False,Axis Bank,BR402
ACC0009571,CUST003800,CHECKING,4417698000,BANK5584,USD,8568.37,7600.83,,,ACTIVE,2018-01-07,2023-02-22,True,True,Axis Bank,BR849
ACC0009572,CUST002658,CREDIT,3230372934,BANK7977,INR,0.0,0.0,0.0,,ACTIVE,2022-02-19,2022-05-05,False,False,Chase,BR491
ACC0009573,CUST005846,CHECKING,9449619503,BANK5763,GBP,0.0,0.0,,,DORMANT,2024-09-05,2026-03-01,False,True,ICICI Bank,BR617
ACC0009574,CUST007069,SAVINGS,3455326032,BANK3811,INR,16527.32,14123.54,,1.68,ACTIVE,2024-02-04,2024-11-09,False,True,HDFC Bank,BR849
ACC0009575,CUST002488,INVESTMENT,8593745628,BANK4278,USD,0.0,0.0,,,ACTIVE,2019-08-01,2019-11-20,True,False,HDFC Bank,BR537
ACC0009576,CUST003594,CREDIT,8488365650,BANK6976,GBP,10388.32,9756.0,18034.41,,ACTIVE,2020-09-03,2023-10-17,True,False,ICICI Bank,BR931
ACC0009577,CUST007416,INVESTMENT,6999552509,BANK3525,INR,3078.5,2829.24,,,ACTIVE,2009-01-25,2017-01-09,True,True,Wells Fargo,BR530
ACC0009578,CUST008027,FIXED_DEPOSIT,1778944208,BANK1650,INR,24317.95,23117.67,,2.82,ACTIVE,2024-11-21,2026-03-23,False,False,Wells Fargo,BR274
ACC0009579,CUST005836,CREDIT,5930683697,BANK8882,INR,12540.77,12289.16,46796.77,,ACTIVE,2014-07-26,2024-10-11,True,True,Citibank,BR186
ACC0009580,CUST005654,CREDIT,5225191286,BANK1313,USD,0.0,0.0,0.0,,ACTIVE,2017-07-31,2022-02-09,True,True,ICICI Bank,BR557
ACC0009581,CUST007633,SAVINGS,9395384267,BANK1966,EUR,26017.5,23284.69,,1.11,FROZEN,2014-12-08,2019-10-18,False,False,Citibank,BR388
ACC0009582,CUST005058,FIXED_DEPOSIT,3376711672,BANK4131,USD,3030.78,2868.75,,1.11,ACTIVE,2012-06-14,2012-11-23,False,True,Bank of America,BR425
ACC0009583,CUST007110,CHECKING,5947897542,BANK6796,USD,41635.1,41148.86,,,FROZEN,2025-03-03,2025-06-02,True,True,Chase,BR297
ACC0009584,CUST005211,CREDIT,5066311113,BANK2645,USD,40186.7,36580.11,133251.72,,ACTIVE,2020-03-06,2020-06-04,False,False,Bank of America,BR760
ACC0009585,CUST004608,CREDIT,9008415910,BANK9852,USD,29350.75,25427.74,66166.99,,DORMANT,2025-05-28,2026-03-03,True,True,HDFC Bank,BR323
ACC0009586,CUST007208,FIXED_DEPOSIT,1922386186,BANK1399,USD,33370.41,28832.23,,1.91,ACTIVE,2020-09-04,2025-06-21,False,True,Chase,BR103
ACC0009587,CUST000775,FIXED_DEPOSIT,9982887907,BANK5229,EUR,1953.51,1700.3,,0.98,DORMANT,2010-03-11,2021-05-22,False,False,ICICI Bank,BR341
ACC0009588,CUST008662,FIXED_DEPOSIT,2286993570,BANK9057,USD,18491.01,18272.63,,0.77,ACTIVE,2024-03-29,2026-02-10,False,False,Chase,BR111
ACC0009589,CUST008190,CHECKING,5242057063,BANK7318,EUR,1079.65,1062.34,,,FROZEN,2024-06-18,2025-12-15,True,False,Wells Fargo,BR931
ACC0009590,CUST004413,SAVINGS,8400888136,BANK9968,USD,14061.02,12154.51,,1.7,CLOSED,2024-10-29,2026-01-26,False,True,Wells Fargo,BR935
ACC0009591,CUST007913,CHECKING,9995180294,BANK5123,USD,0.0,0.0,,,CLOSED,2024-01-28,2024-05-30,False,False,Citibank,BR688
ACC0009592,CUST005034,FIXED_DEPOSIT,4043845684,BANK6760,GBP,2399.38,2378.56,,0.8,DORMANT,2010-01-18,2017-09-28,True,True,Bank of America,BR280
ACC0009593,CUST003055,INVESTMENT,5477496829,BANK6754,INR,3400.48,3314.96,,,ACTIVE,2024-12-08,2026-01-13,True,False,Citibank,BR585
ACC0009594,CUST000821,FIXED_DEPOSIT,2475871983,BANK1265,USD,0.0,0.0,,3.02,ACTIVE,2023-10-21,2025-08-08,True,False,Chase,BR478
ACC0009595,CUST008345,CHECKING,4917527418,BANK7504,EUR,2738.17,2676.74,,,ACTIVE,2022-11-27,2024-10-17,True,False,ICICI Bank,BR343
ACC0009596,CUST000492,SAVINGS,1066529218,BANK8940,USD,0.0,0.0,,2.64,ACTIVE,2014-12-28,2020-12-05,True,False,Wells Fargo,BR612
ACC0009597,CUST001131,CREDIT,5164808590,BANK9018,USD,20820.46,20632.9,71872.06,,ACTIVE,2021-08-12,2025-05-07,True,True,ICICI Bank,BR644
ACC0009598,CUST006837,CREDIT,2627898462,BANK9804,INR,3291.85,3075.12,10775.85,,ACTIVE,2024-09-27,2025-11-06,True,False,HDFC Bank,BR462
ACC0009599,CUST006914,CHECKING,6805795814,BANK6835,USD,0.0,0.0,,,ACTIVE,2010-11-23,2013-06-29,True,True,Axis Bank,BR329
ACC0009600,CUST007115,INVESTMENT,9020269281,BANK3487,USD,0.0,0.0,,,ACTIVE,2010-11-25,2025-01-26,False,False,ICICI Bank,BR802
ACC0009601,CUST001326,FIXED_DEPOSIT,3521020112,BANK4269,USD,30019.2,26240.2,,2.78,FROZEN,2023-08-13,2024-03-07,True,False,Axis Bank,BR604
ACC0009602,CUST006375,FIXED_DEPOSIT,6311242399,BANK2256,EUR,8787.38,8184.12,,3.63,CLOSED,2021-05-12,2026-01-14,False,False,Wells Fargo,BR957
ACC0009603,CUST006679,SAVINGS,5844160877,BANK3092,USD,3679.27,3241.24,,4.13,DORMANT,2023-08-21,2024-10-28,True,False,Bank of America,BR573
ACC0009604,CUST003892,CHECKING,7949941293,BANK5863,USD,37292.79,33443.92,,,ACTIVE,2025-11-16,2025-11-23,False,False,HDFC Bank,BR514
ACC0009605,CUST009415,FIXED_DEPOSIT,1958116027,BANK3504,USD,17935.19,15257.77,,1.16,ACTIVE,2024-11-06,2025-08-29,False,False,HDFC Bank,BR314
ACC0009606,CUST001483,CREDIT,7228768883,BANK1254,EUR,0.0,0.0,0.0,,ACTIVE,2010-01-03,2016-10-17,False,False,ICICI Bank,BR809
ACC0009607,CUST000794,SAVINGS,4871936374,BANK9713,USD,26428.29,24258.72,,2.95,CLOSED,2019-10-12,2019-12-03,True,False,Citibank,BR879
ACC0009608,CUST006149,INVESTMENT,5658332927,BANK7044,USD,0.0,0.0,,,FROZEN,2022-08-25,2022-11-23,False,False,HDFC Bank,BR516
ACC0009609,CUST006607,INVESTMENT,5331064398,BANK5126,USD,0.0,0.0,,,ACTIVE,2024-02-02,2024-05-29,False,True,HDFC Bank,BR965
ACC0009610,CUST000148,FIXED_DEPOSIT,2178319850,BANK5784,USD,0.0,0.0,,3.09,DORMANT,2010-04-28,2021-05-29,False,False,Wells Fargo,BR554
ACC0009611,CUST004255,CREDIT,9101231378,BANK7404,USD,34467.16,31773.51,123248.76,,FROZEN,2024-03-11,2024-06-19,False,False,ICICI Bank,BR503
ACC0009612,CUST003947,CHECKING,1814457147,BANK8265,USD,11689.87,10190.88,,,ACTIVE,2023-08-04,2023-11-17,False,False,HDFC Bank,BR564
ACC0009613,CUST002586,SAVINGS,7221058247,BANK2304,GBP,0.0,0.0,,1.34,CLOSED,2025-10-17,2026-03-13,True,True,Wells Fargo,BR712
ACC0009614,CUST006467,SAVINGS,5328438797,BANK9943,USD,0.0,0.0,,2.16,ACTIVE,2022-05-16,2023-08-06,True,False,Bank of America,BR568
ACC0009615,CUST002063,CREDIT,2695433821,BANK5194,GBP,29314.43,28967.15,105026.61,,ACTIVE,2018-02-05,2023-11-09,False,True,Wells Fargo,BR676
ACC0009616,CUST003957,CHECKING,8069425096,BANK7590,USD,21426.2,19419.59,,,ACTIVE,2015-12-01,2018-08-30,True,True,Axis Bank,BR184
ACC0009617,CUST007826,CHECKING,3781207212,BANK3592,INR,2248.26,2213.17,,,DORMANT,2017-04-16,2019-04-02,True,False,Axis Bank,BR964
ACC0009618,CUST006224,CHECKING,9623798929,BANK9537,EUR,0.0,0.0,,,ACTIVE,2017-03-06,2020-01-20,False,False,Axis Bank,BR469
ACC0009619,CUST009664,FIXED_DEPOSIT,6274549714,BANK7258,USD,29749.38,26710.95,,2.59,CLOSED,2024-07-30,2024-12-18,True,True,ICICI Bank,BR457
ACC0009620,CUST006953,SAVINGS,6901798172,BANK2983,USD,0.0,0.0,,4.28,ACTIVE,2022-09-24,2023-09-04,False,True,Bank of America,BR950
ACC0009621,CUST009228,CREDIT,7362099395,BANK4316,USD,9722.16,8786.54,25243.37,,ACTIVE,2024-04-26,2024-11-26,True,False,Bank of America,BR230
ACC0009622,CUST009155,SAVINGS,2843623683,BANK4497,USD,31432.64,29834.77,,3.81,ACTIVE,2012-01-26,2019-07-29,True,False,Bank of America,BR939
ACC0009623,CUST001699,SAVINGS,7555280689,BANK2610,USD,3956.66,3462.38,,2.13,ACTIVE,2023-10-19,2024-06-27,False,False,Axis Bank,BR553
ACC0009624,CUST001352,CHECKING,5770368020,BANK6359,USD,0.0,0.0,,,CLOSED,2024-09-23,2025-12-02,False,False,ICICI Bank,BR109
ACC0009625,CUST007830,SAVINGS,4341213991,BANK7384,USD,0.0,0.0,,1.43,CLOSED,2020-08-31,2021-04-15,True,False,Chase,BR190
ACC0009626,CUST004257,FIXED_DEPOSIT,4794590069,BANK4292,GBP,0.0,0.0,,1.62,ACTIVE,2019-07-01,2022-12-09,False,True,Bank of America,BR574
ACC0009627,CUST000751,SAVINGS,3357221883,BANK5075,EUR,0.0,0.0,,2.22,DORMANT,2021-02-04,2022-06-11,True,True,Citibank,BR416
ACC0009628,CUST002330,INVESTMENT,4373609281,BANK4693,USD,1647.14,1477.31,,,ACTIVE,2021-08-04,2023-09-17,True,True,ICICI Bank,BR868
ACC0009629,CUST005841,FIXED_DEPOSIT,8898080318,BANK3731,EUR,33860.02,30995.05,,1.56,ACTIVE,2016-01-08,2025-10-17,True,False,Wells Fargo,BR910
ACC0009630,CUST001355,SAVINGS,6614651886,BANK4712,USD,0.0,0.0,,0.72,ACTIVE,2012-03-21,2022-09-29,False,False,Citibank,BR555
ACC0009631,CUST001193,CHECKING,3061891830,BANK6423,USD,2369.15,2110.95,,,ACTIVE,2022-02-01,2022-10-20,True,False,HDFC Bank,BR343
ACC0009632,CUST001364,CREDIT,5953991602,BANK6386,INR,6937.3,5923.61,17496.76,,FROZEN,2023-11-10,2024-01-05,False,False,Axis Bank,BR780
ACC0009633,CUST001074,FIXED_DEPOSIT,2775639844,BANK4869,GBP,0.0,0.0,,3.35,ACTIVE,2023-07-15,2024-05-26,False,False,Wells Fargo,BR306
ACC0009634,CUST006894,CHECKING,5111176325,BANK5152,USD,17843.3,15481.46,,,ACTIVE,2017-12-09,2019-10-30,True,False,Chase,BR663
ACC0009635,CUST008830,CHECKING,4546484286,BANK3029,INR,504.63,456.26,,,ACTIVE,2022-11-20,2025-11-06,True,True,Citibank,BR510
ACC0009636,CUST006301,INVESTMENT,6859842209,BANK9126,GBP,30892.3,27613.64,,,ACTIVE,2024-12-08,2026-04-03,True,True,Citibank,BR725
ACC0009637,CUST001124,FIXED_DEPOSIT,1607443711,BANK2578,USD,36010.39,32897.83,,3.54,ACTIVE,2025-01-02,2025-09-02,False,False,Chase,BR744
ACC0009638,CUST006175,CHECKING,7471523197,BANK8939,INR,9834.12,8506.05,,,DORMANT,2017-01-05,2017-05-10,False,False,HDFC Bank,BR363
ACC0009639,CUST008269,INVESTMENT,6438117983,BANK5307,USD,10974.64,10377.83,,,ACTIVE,2022-04-22,2023-09-26,False,False,ICICI Bank,BR840
ACC0009640,CUST000042,FIXED_DEPOSIT,4627723002,BANK8981,GBP,0.0,0.0,,2.55,ACTIVE,2025-06-18,2025-07-25,True,True,Wells Fargo,BR646
ACC0009641,CUST004327,FIXED_DEPOSIT,4454222833,BANK1588,USD,0.0,0.0,,0.63,ACTIVE,2022-12-22,2024-06-07,False,True,Bank of America,BR331
ACC0009642,CUST003152,CREDIT,3118054168,BANK3995,USD,27153.2,23985.23,105766.2,,CLOSED,2017-08-30,2018-01-05,True,False,Wells Fargo,BR125
ACC0009643,CUST001577,SAVINGS,8771822466,BANK5768,USD,23492.5,22096.0,,1.89,ACTIVE,2021-11-12,2025-11-23,False,False,Wells Fargo,BR836
ACC0009644,CUST000013,INVESTMENT,1179423116,BANK8557,USD,0.0,0.0,,,ACTIVE,2010-07-26,2024-06-28,False,False,Citibank,BR552
ACC0009645,CUST001868,CREDIT,8509783620,BANK5551,INR,17499.54,15638.74,65212.19,,FROZEN,2014-01-31,2020-03-25,True,False,Citibank,BR528
ACC0009646,CUST000298,CREDIT,3979587335,BANK3175,GBP,42913.35,38142.66,129534.93,,ACTIVE,2025-10-23,2025-12-18,False,True,HDFC Bank,BR108
ACC0009647,CUST006787,CHECKING,9902255581,BANK2198,USD,0.0,0.0,,,ACTIVE,2020-06-21,2020-12-13,False,False,Citibank,BR660
ACC0009648,CUST003384,INVESTMENT,7485115395,BANK7987,USD,0.0,0.0,,,CLOSED,2015-10-18,2023-02-23,True,False,Wells Fargo,BR978
ACC0009649,CUST007881,SAVINGS,5069975999,BANK1964,USD,7885.07,7225.71,,3.81,ACTIVE,2015-06-09,2025-04-26,False,False,Chase,BR681
ACC0009650,CUST003412,SAVINGS,2120197039,BANK3736,USD,22446.29,20718.91,,1.28,ACTIVE,2023-02-03,2024-07-21,False,True,HDFC Bank,BR318
ACC0009651,CUST008484,FIXED_DEPOSIT,4943660216,BANK5491,USD,26358.06,23992.9,,3.9,ACTIVE,2020-06-11,2025-03-12,True,False,Citibank,BR149
ACC0009652,CUST007123,CREDIT,1982282302,BANK2784,USD,3062.42,2964.89,7938.14,,ACTIVE,2025-11-20,2026-04-16,False,True,Axis Bank,BR346
ACC0009653,CUST008301,INVESTMENT,7229909812,BANK4878,USD,6785.11,6309.64,,,ACTIVE,2024-11-04,2026-01-02,True,False,HDFC Bank,BR253
ACC0009654,CUST007969,FIXED_DEPOSIT,5031070683,BANK1584,USD,0.0,0.0,,2.78,ACTIVE,2021-05-24,2024-10-10,True,False,Wells Fargo,BR892
ACC0009655,CUST001464,CREDIT,4246043862,BANK1488,USD,45300.95,42606.55,162615.91,,ACTIVE,2025-08-02,2025-10-30,False,False,Citibank,BR885
ACC0009656,CUST002276,CHECKING,3278186079,BANK3795,GBP,11613.7,10306.06,,,ACTIVE,2020-12-10,2023-09-17,True,False,Wells Fargo,BR588
ACC0009657,CUST004262,CHECKING,1978857210,BANK1919,INR,0.0,0.0,,,ACTIVE,2019-07-30,2022-07-31,False,False,Bank of America,BR200
ACC0009658,CUST001131,SAVINGS,6911409867,BANK8783,GBP,20228.37,17399.08,,2.75,ACTIVE,2024-05-21,2025-02-19,True,False,ICICI Bank,BR601
ACC0009659,CUST007414,CHECKING,7639993020,BANK2559,EUR,0.0,0.0,,,DORMANT,2022-10-23,2024-03-03,True,False,Chase,BR475
ACC0009660,CUST005240,CREDIT,8749117742,BANK9374,EUR,0.0,0.0,0.0,,DORMANT,2018-08-09,2021-03-08,True,False,Chase,BR555
ACC0009661,CUST007529,INVESTMENT,9212228458,BANK1154,USD,38549.05,35141.17,,,DORMANT,2023-12-13,2024-08-28,False,False,Axis Bank,BR932
ACC0009662,CUST007025,CHECKING,9495649012,BANK3124,USD,12946.56,11834.9,,,ACTIVE,2010-12-17,2025-03-04,False,False,Citibank,BR650
ACC0009663,CUST007678,FIXED_DEPOSIT,6332676913,BANK7500,INR,5731.37,4926.18,,3.06,ACTIVE,2015-01-05,2015-10-26,True,False,Citibank,BR240
ACC0009664,CUST008759,CHECKING,5566950907,BANK2677,USD,0.0,0.0,,,DORMANT,2018-06-10,2023-01-20,False,False,Chase,BR958
ACC0009665,CUST004341,CHECKING,6225688533,BANK2537,GBP,24928.99,22933.4,,,ACTIVE,2025-05-03,2025-11-19,True,True,ICICI Bank,BR685
ACC0009666,CUST005125,INVESTMENT,1793363659,BANK4472,USD,9323.68,7968.27,,,ACTIVE,2024-12-17,2025-10-07,False,False,HDFC Bank,BR713
ACC0009667,CUST003157,INVESTMENT,6989950253,BANK4819,INR,17668.53,15926.23,,,ACTIVE,2014-10-23,2018-02-22,False,False,Wells Fargo,BR624
ACC0009668,CUST003917,CREDIT,8581674252,BANK3343,INR,0.0,0.0,0.0,,FROZEN,2024-12-18,2026-03-23,True,False,Bank of America,BR104
ACC0009669,CUST006395,INVESTMENT,3631749784,BANK9086,USD,7653.86,7580.87,,,ACTIVE,2021-09-10,2021-10-22,False,True,Wells Fargo,BR600
ACC0009670,CUST007813,SAVINGS,5338953178,BANK3594,GBP,11484.55,11049.37,,2.33,DORMANT,2019-10-06,2022-12-15,False,False,HDFC Bank,BR970
ACC0009671,CUST004733,CHECKING,1820947976,BANK3350,USD,29809.29,28261.3,,,ACTIVE,2013-08-01,2017-11-13,True,True,HDFC Bank,BR646
ACC0009672,CUST006729,INVESTMENT,2768234174,BANK4514,GBP,36930.33,34597.35,,,ACTIVE,2007-03-06,2025-12-28,True,True,HDFC Bank,BR392
ACC0009673,CUST003166,FIXED_DEPOSIT,2621390373,BANK9144,USD,21707.43,19125.04,,2.39,ACTIVE,2025-06-14,2026-01-29,False,False,Citibank,BR870
ACC0009674,CUST000072,FIXED_DEPOSIT,6023237874,BANK2127,USD,25636.59,24780.81,,2.77,ACTIVE,2024-03-15,2024-12-28,True,False,Bank of America,BR234
ACC0009675,CUST005229,SAVINGS,8236058817,BANK5135,USD,0.0,0.0,,2.33,ACTIVE,2022-12-17,2023-08-22,False,True,HDFC Bank,BR776
ACC0009676,CUST003888,CHECKING,3071289405,BANK8625,USD,12536.64,12209.0,,,FROZEN,2025-08-26,2025-08-31,False,True,Chase,BR676
ACC0009677,CUST008674,CREDIT,7835955261,BANK4968,GBP,8.61,7.66,32.82,,ACTIVE,2024-07-25,2024-11-18,True,False,Bank of America,BR603
ACC0009678,CUST000859,FIXED_DEPOSIT,8218843927,BANK5894,USD,41728.15,39304.19,,2.54,ACTIVE,2025-08-18,2025-12-26,False,False,Bank of America,BR536
ACC0009679,CUST008538,SAVINGS,5723174051,BANK7653,USD,6200.21,5819.8,,0.88,ACTIVE,2011-08-14,2021-01-01,False,False,Axis Bank,BR308
ACC0009680,CUST000893,SAVINGS,4505691432,BANK6178,USD,31323.17,30319.73,,4.21,CLOSED,2023-11-20,2025-04-20,True,True,HDFC Bank,BR182
ACC0009681,CUST003886,CREDIT,5212701573,BANK8797,USD,37554.53,35894.06,59630.14,,ACTIVE,2018-02-05,2021-12-27,True,True,HDFC Bank,BR259
ACC0009682,CUST006120,CREDIT,9329900816,BANK8399,INR,0.0,0.0,0.0,,CLOSED,2025-10-07,2026-02-19,False,False,Chase,BR953
ACC0009683,CUST007961,INVESTMENT,6187711082,BANK4212,USD,6044.23,5227.22,,,CLOSED,2025-11-16,2026-03-26,True,False,Axis Bank,BR506
ACC0009684,CUST004921,INVESTMENT,8465730218,BANK6757,USD,0.0,0.0,,,ACTIVE,2024-09-14,2025-01-01,True,False,Axis Bank,BR161
ACC0009685,CUST006527,CREDIT,9765011177,BANK7162,EUR,5159.3,4932.44,18585.38,,ACTIVE,2024-09-15,2026-03-08,True,True,HDFC Bank,BR974
ACC0009686,CUST009414,FIXED_DEPOSIT,9127593970,BANK6898,EUR,22917.35,20445.06,,2.47,FROZEN,2021-06-05,2023-05-06,True,True,ICICI Bank,BR741
ACC0009687,CUST005485,SAVINGS,6455653187,BANK8121,USD,0.0,0.0,,2.69,ACTIVE,2020-08-06,2021-06-29,True,False,ICICI Bank,BR298
ACC0009688,CUST001430,SAVINGS,8306644535,BANK9086,INR,35982.26,33087.18,,0.63,ACTIVE,2025-06-11,2026-02-09,True,True,Bank of America,BR407
ACC0009689,CUST006099,CHECKING,9666171452,BANK9232,USD,0.0,0.0,,,ACTIVE,2023-11-02,2023-12-25,True,False,Axis Bank,BR134
ACC0009690,CUST009778,FIXED_DEPOSIT,4101232969,BANK4899,USD,24342.15,21514.99,,1.46,ACTIVE,2020-11-01,2024-04-19,True,False,Citibank,BR946
ACC0009691,CUST003132,CHECKING,9805828771,BANK4579,USD,8741.57,7937.88,,,ACTIVE,2023-05-27,2024-09-10,True,False,HDFC Bank,BR293
ACC0009692,CUST009216,SAVINGS,5881361736,BANK5304,USD,36814.34,33794.62,,0.84,ACTIVE,2025-06-15,2026-01-31,True,True,Wells Fargo,BR557
ACC0009693,CUST001586,SAVINGS,4782377015,BANK6247,GBP,8825.24,8020.66,,1.04,ACTIVE,2022-10-18,2023-12-22,True,False,Bank of America,BR468
ACC0009694,CUST006448,CREDIT,7148888132,BANK3848,INR,66150.1,62623.67,172291.28,,ACTIVE,2025-01-17,2026-04-18,True,False,Wells Fargo,BR424
ACC0009695,CUST008062,CHECKING,6802328506,BANK9635,GBP,6164.56,5774.12,,,ACTIVE,2021-01-24,2021-03-13,True,False,Citibank,BR191
ACC0009696,CUST007795,CHECKING,9303657159,BANK1326,USD,20136.09,18500.95,,,ACTIVE,2023-07-18,2025-03-05,False,False,Axis Bank,BR152
ACC0009697,CUST001105,FIXED_DEPOSIT,4008648129,BANK7220,GBP,0.0,0.0,,4.37,DORMANT,2023-04-09,2025-09-05,False,False,Wells Fargo,BR510
ACC0009698,CUST001569,FIXED_DEPOSIT,7189426277,BANK6863,GBP,13496.19,13316.59,,1.42,ACTIVE,2025-10-30,2025-11-09,False,False,Wells Fargo,BR838
ACC0009699,CUST002261,SAVINGS,6658588270,BANK7162,USD,5126.34,4417.71,,1.06,ACTIVE,2011-05-07,2016-04-20,True,False,HDFC Bank,BR690
ACC0009700,CUST006617,INVESTMENT,4740761568,BANK1848,USD,0.0,0.0,,,CLOSED,2009-10-01,2018-03-28,False,False,Wells Fargo,BR247
ACC0009701,CUST009599,INVESTMENT,9532605321,BANK4739,USD,5421.65,4876.01,,,FROZEN,2018-05-23,2024-04-21,True,False,Wells Fargo,BR194
ACC0009702,CUST006621,INVESTMENT,3745493960,BANK4259,EUR,0.0,0.0,,,ACTIVE,2025-02-02,2025-08-23,True,True,Wells Fargo,BR909
ACC0009703,CUST001344,INVESTMENT,9679853228,BANK9823,USD,0.0,0.0,,,ACTIVE,2023-12-12,2024-02-17,False,False,Wells Fargo,BR357
ACC0009704,CUST001839,CREDIT,7129908462,BANK8293,USD,7413.05,7382.09,24533.68,,CLOSED,2019-12-11,2020-11-26,True,True,Wells Fargo,BR997
ACC0009705,CUST007660,CREDIT,9077874925,BANK2900,EUR,46129.44,39770.92,127868.12,,CLOSED,2020-05-04,2021-08-02,False,True,Bank of America,BR885
